INSERT INTO busSchedule (busScheduleId, routeDriverAssignmentId, plannedDepartureTime, plannedArrivalTime, status, remarks, expectedProfit, createdAt, updatedAt) VALUES ('S000001', 'RD001', TO_TIMESTAMP('2025-05-20 20:15', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-05-21 00:29', 'YYYY-MM-DD HH24:MI'), 'Planned', 'Generated schedule for RD001', 1541.48, SYSTIMESTAMP, SYSTIMESTAMP);
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000183';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000184';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000185';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000186';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000187';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000188';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000189';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000190';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000191';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000192';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000193';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000194';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000195';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000196';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000197';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000198';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000199';
UPDATE busSchedule SET status = 'cancelled', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000200';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000201';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000202';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000203';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000204';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000205';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000206';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000207';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000208';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000209';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000210';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000211';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000212';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000213';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000214';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000215';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000216';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000217';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000218';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000219';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000220';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000221';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000222';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000223';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000224';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000225';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000226';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000227';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000228';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000229';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000230';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000231';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000232';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000233';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000234';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000235';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000236';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000237';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000238';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000239';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000240';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000241';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000242';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000243';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000244';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000245';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000246';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000247';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000248';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000249';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000250';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000251';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000252';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000253';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000254';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000255';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000256';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000257';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000258';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000259';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000260';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000261';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000262';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000263';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000264';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000265';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000266';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000267';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000268';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000269';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000270';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000271';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000272';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000273';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000274';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000275';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000276';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000277';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000278';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000279';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000280';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000281';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000282';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000283';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000284';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000285';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000286';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000287';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000288';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000289';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000290';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000291';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000292';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000293';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000294';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000295';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000296';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000297';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000298';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000299';
UPDATE busSchedule SET status = 'in_progress', updatedAt = SYSTIMESTAMP WHERE busScheduleId = 'S000300';
